Timestamp,Frame,PalmRoot_X,PalmRoot_Y,PalmRoot_Z,PalmRoot_QX,PalmRoot_QY,PalmRoot_QZ,PalmRoot_QW,ThumbTip_X,ThumbTip_Y,ThumbTip_Z,ThumbTip_QX,ThumbTip_QY,ThumbTip_QZ,ThumbTip_QW,IndexTip_X,IndexTip_Y,IndexTip_Z,IndexTip_QX,IndexTip_QY,IndexTip_QZ,IndexTip_QW,MiddleTip_X,MiddleTip_Y,MiddleTip_Z,MiddleTip_QX,MiddleTip_QY,MiddleTip_QZ,MiddleTip_QW
1756949506461,71,0,-0,0,-0.0511645,-0.243709,-0.0487929,0.967267,0.121987,0.0178456,-0.00143692,0.746109,-0.0335275,-0.0212831,-0.664614,0.129384,-0.00142127,0.0110459,-0.143221,0.605686,0.00941295,0.782639,0.150043,-0.0280222,0.0468135,0.126896,0.263349,-0.0313184,0.955804
1756949506494,72,0,-0,0,-0.0482891,-0.244062,-0.0479986,0.967366,0.121931,0.018184,-0.00122081,0.744956,-0.0332286,-0.0205832,-0.665946,0.129493,-0.000967509,0.0112657,-0.153514,0.601042,0.0143944,0.784191,0.150073,-0.0282427,0.0470129,0.122883,0.261005,-0.0328787,0.956918
1756949506527,73,0,-0,0,-0.0477316,-0.241102,-0.0468432,0.968192,0.121765,0.0186231,-0.00269672,0.744215,-0.0425008,-0.0202865,-0.666255,0.130139,-0.00024928,0.0110859,-0.165594,0.592372,0.0203809,0.788187,0.150322,-0.028881,0.0460264,0.122554,0.259883,-0.0389008,0.95704
1756949506560,74,0,-0,0,-0.0478112,-0.23457,-0.0452034,0.96987,0.121502,0.0191536,-0.00527527,0.740119,-0.0549661,-0.0239062,-0.669804,0.131405,0.000701768,0.0105673,-0.168592,0.585515,0.0253156,0.792534,0.151008,-0.029504,0.0447809,0.118168,0.258542,-0.0455798,0.957661
1756949506593,75,0,-0,0,-0.0468012,-0.227222,-0.0427183,0.971778,0.121037,0.0203575,-0.00827948,0.732896,-0.0687946,-0.0296995,-0.676174,0.134173,0.00109157,0.01154,-0.175906,0.55933,0.023463,0.809714,0.152004,-0.0310999,0.0461875,0.110563,0.228429,-0.0587693,0.965474
1756949506626,76,0,-0,0,-0.0466719,-0.212557,-0.0394761,0.975236,0.120235,0.0236386,-0.0127621,0.72569,-0.0748061,-0.0516999,-0.682027,0.13736,0.00174426,0.0110503,-0.183048,0.530046,0.02393,0.827646,0.153353,-0.0335573,0.0450485,0.104378,0.206201,-0.0793748,0.969685
1756949506659,77,0,-0,0,-0.0457963,-0.203124,-0.0364683,0.977401,0.119439,0.0273751,-0.0153143,0.719601,-0.0702244,-0.0726517,-0.686978,0.141,0.00432888,0.0134539,-0.183882,0.47836,0.037043,0.857892,0.154137,-0.0354735,0.0455091,0.104511,0.181967,-0.094503,0.973156
1756949506693,78,0,-0,0,-0.0452756,-0.194721,-0.0337313,0.979234,0.118809,0.0293201,-0.017517,0.715991,-0.0695162,-0.0872884,-0.689177,0.143918,0.00580067,0.0157144,-0.198636,0.425004,0.0434826,0.882067,0.154896,-0.0362056,0.0451639,0.100601,0.168168,-0.102485,0.975243
1756949506726,79,0,-0,0,-0.0470892,-0.184516,-0.0312917,0.981201,0.118007,0.0320627,-0.0199676,0.713859,-0.0625399,-0.108418,-0.688985,0.147626,0.00573647,0.0196775,-0.227719,0.344835,0.0359355,0.909909,0.15538,-0.0383553,0.0463971,0.0915724,0.135253,-0.121107,0.979108
1756949506759,80,0,-0,0,-0.0476076,-0.173256,-0.0283044,0.983318,0.117037,0.0347459,-0.022623,0.712793,-0.0537756,-0.132346,-0.686664,0.150713,0.00560186,0.0235745,-0.254284,0.265638,0.0265643,0.929553,0.156151,-0.0392542,0.0453058,0.086725,0.118445,-0.131527,0.980383
1756949506792,81,0,-0,0,-0.0489928,-0.164624,-0.0256061,0.984806,0.115936,0.0382356,-0.0245277,0.708507,-0.0354566,-0.161702,-0.685991,0.152901,0.00544589,0.0280806,-0.27502,0.189811,0.0153179,0.942389,0.1566,-0.0400405,0.045624,0.0839207,0.098398,-0.140414,0.98161
1756949506825,82,0,-0,0,-0.0518161,-0.148904,-0.0231564,0.987221,0.114047,0.0420823,-0.0284164,0.694637,-0.0222114,-0.200466,-0.690486,0.154833,0.00531482,0.0300986,-0.29535,0.125175,0.00635938,0.94713,0.157602,-0.0407637,0.0436967,0.0793926,0.0785445,-0.149722,0.9824
1756949506858,83,0,-0,0,-0.0537232,-0.139708,-0.0205147,0.988522,0.111801,0.0475359,-0.0302681,-0.671606,0.000487761,0.238284,0.701564,0.155815,0.00494423,0.0349048,-0.305811,0.0505658,-0.00874928,0.95071,0.157369,-0.0428196,0.0448966,0.0706909,0.0400224,-0.168677,0.982319
1756949506891,84,0,-0,0,-0.0529984,-0.118456,-0.017187,0.991395,0.1087,0.0524398,-0.0341761,-0.638423,-0.0112086,0.280996,0.716453,0.156943,0.00484029,0.0360727,-0.310303,-0.0125814,-0.0181147,0.95038,0.158028,-0.0447462,0.0426668,0.0616363,-0.00766129,-0.186897,0.980413
