Timestamp,Frame,PalmRoot_X,PalmRoot_Y,PalmRoot_Z,PalmRoot_QX,PalmRoot_QY,PalmRoot_QZ,PalmRoot_QW,ThumbTip_X,ThumbTip_Y,ThumbTip_Z,ThumbTip_QX,ThumbTip_QY,ThumbTip_QZ,ThumbTip_QW,IndexTip_X,IndexTip_Y,IndexTip_Z,IndexTip_QX,IndexTip_QY,IndexTip_QZ,IndexTip_QW,MiddleTip_X,MiddleTip_Y,MiddleTip_Z,MiddleTip_QX,MiddleTip_QY,MiddleTip_QZ,MiddleTip_QW
1756950834375,40,0,-0,0,-0.0606412,-0.255096,-0.0122892,0.964933,0.0644372,0.0314468,-0.0092421,0.00824411,0.700955,0.180351,0.68995,0.144734,0.00287806,0.0612707,-0.381238,0.0059686,-0.065153,0.922155,0.148255,-0.0328956,0.0654912,-0.0276835,0.0202111,-0.134311,0.990346
1756950834408,41,0,-0,0,-0.0613523,-0.254626,-0.0127584,0.965006,0.0654794,0.031576,-0.00909344,0.0162425,0.694122,0.182279,0.69618,0.144829,0.00228491,0.0603973,-0.382733,0.0140748,-0.0670532,0.921311,0.148342,-0.0328884,0.0649918,-0.0273863,0.0248051,-0.133934,0.990301
1756950834441,42,0,-0,0,-0.0601856,-0.253538,-0.0145058,0.965342,0.0683896,0.0321585,-0.00813004,0.0306995,0.668292,0.187379,0.719248,0.144926,0.00100983,0.0598331,-0.384067,0.0183514,-0.0715874,0.920341,0.148375,-0.033517,0.0646438,-0.0258249,0.0256881,-0.135242,0.990143
1756950834474,43,0,-0,0,-0.0593589,-0.257406,-0.0156523,0.964348,0.0693565,0.0322678,-0.00734806,0.0376804,0.654404,0.189014,0.731122,0.144425,0.000292763,0.0606837,-0.38148,0.0205659,-0.0764959,0.920969,0.147753,-0.033978,0.0658652,-0.0235287,0.0222937,-0.136898,0.990054
1756950834507,44,0,-0,0,-0.0611523,-0.263301,-0.0176271,0.962613,0.0710596,0.0321019,-0.00646003,0.0531818,0.630497,0.188478,0.751095,0.143633,-0.000765832,0.0620568,-0.380952,0.0226278,-0.0850498,0.9204,0.146636,-0.0348982,0.0678314,-0.0239163,0.0158724,-0.142567,0.989369
1756950834540,45,0,-0,0,-0.0598962,-0.261681,-0.0213384,0.963056,0.0740081,0.0322843,-0.00590884,0.079816,0.598181,0.192143,0.773865,0.143799,-0.00242867,0.0610024,-0.375924,0.0351503,-0.0901511,0.921581,0.146512,-0.0363956,0.0673839,-0.0225096,0.0158488,-0.147365,0.988699
1756950834573,46,0,-0,0,-0.0570197,-0.260467,-0.0214762,0.963559,0.0766256,0.0338988,-0.00503276,0.117141,0.559928,0.209436,0.793034,0.143983,-0.00277347,0.0598672,-0.373752,0.0437218,-0.0883793,0.922274,0.146692,-0.0366741,0.0669096,-0.0191826,0.0185508,-0.147145,0.988755
1756950834607,47,0,-0,0,-0.0579586,-0.258959,-0.0236997,0.963859,0.0783448,0.0362158,-0.00415367,0.152511,0.52548,0.232461,0.804115,0.144145,-0.00348714,0.0592479,-0.37451,0.0474946,-0.0897141,0.921654,0.146692,-0.0373772,0.0665515,-0.0188893,0.0214372,-0.149662,0.988325
1756950834640,48,0,-0,0,-0.0620824,-0.251878,-0.032192,0.96523,0.077994,0.0400283,-0.00320683,0.206712,0.495632,0.277352,0.796686,0.144837,-0.00612965,0.0573041,-0.376606,0.0566843,-0.0961587,0.919626,0.146685,-0.0403412,0.0651259,-0.0205372,0.0263245,-0.161513,0.986306
1756950834673,49,0,-0,0,-0.0599842,-0.251085,-0.0302983,0.965631,0.0756367,0.0448612,-0.000935996,0.782028,0.326277,-0.47165,-0.244076,0.144969,-0.00564378,0.0570325,-0.376668,0.0573516,-0.0939311,0.919792,0.146902,-0.0400021,0.0652039,-0.0193563,0.0245214,-0.160244,0.986584
1756950834706,50,0,-0,0,-0.0568306,-0.254083,-0.0310218,0.965012,0.074233,0.0470888,0.000803169,0.767936,0.353197,-0.463154,-0.266427,0.144605,-0.00592543,0.0578994,-0.372738,0.0553679,-0.0948895,0.921407,0.146385,-0.040518,0.0664241,-0.0172268,0.0156996,-0.161464,0.986603
1756950834740,51,0,-0,0,-0.0563176,-0.256244,-0.0340126,0.964373,0.0724849,0.0467437,0.000335207,0.756254,0.357964,-0.471816,-0.278189,0.144294,-0.00679675,0.0585763,-0.3692,0.0540559,-0.0978029,0.922613,0.14586,-0.0413772,0.0671083,-0.0157277,0.0129879,-0.163628,0.986312
1756950834773,52,0,-0,0,-0.0556835,-0.253747,-0.0363478,0.964983,0.071398,0.0460546,-0.000941781,0.746482,0.355837,-0.485818,-0.283105,0.14454,-0.00758202,0.0579374,-0.367528,0.0582322,-0.0996911,0.922821,0.145989,-0.0421968,0.0663692,-0.0148259,0.014985,-0.165757,0.985942
1756950834806,53,0,-0,0,-0.055904,-0.253321,-0.0392267,0.96497,0.0713839,0.0453943,-0.00129112,0.744534,0.35292,-0.491684,-0.281771,0.144498,-0.00847358,0.0583861,-0.367058,0.054185,-0.103279,0.922861,0.145727,-0.0432195,0.0663455,-0.0132602,0.0164342,-0.169349,0.98533
1756950834839,54,0,-0,0,-0.0582373,-0.253449,-0.0424197,0.964662,0.0716872,0.0438846,-0.00227359,0.749222,0.339286,-0.499046,-0.272931,0.14438,-0.00926863,0.0590971,-0.36612,0.0489692,-0.107395,0.923051,0.145229,-0.0444708,0.0665766,-0.0184693,0.0155479,-0.176053,0.984084
1756950834872,55,0,-0,0,-0.0593959,-0.252999,-0.0428195,0.964693,0.072989,0.042242,-0.00327524,0.760909,0.318731,-0.50432,-0.255176,0.144386,-0.00942773,0.0593457,-0.367602,0.0458376,-0.109117,0.922424,0.145134,-0.0447261,0.0667721,-0.0216163,0.0101765,-0.178162,0.983712
1756950834905,56,0,-0,0,-0.0599691,-0.252751,-0.0419715,0.964761,0.0739565,0.04054,-0.00430479,0.768535,0.298785,-0.511615,-0.24163,0.144463,-0.00891606,0.0594599,-0.369011,0.0431689,-0.107084,0.922231,0.145221,-0.0444454,0.0668449,-0.0208417,0.0131289,-0.177594,0.983796
1756950834938,57,0,-0,0,-0.0625775,-0.252218,-0.0430942,0.964684,0.0755812,0.0373126,-0.00607663,0.781525,0.26245,-0.520088,-0.223337,0.144505,-0.00906266,0.0594349,-0.372389,0.0418909,-0.107654,0.920863,0.145151,-0.0446173,0.0668999,-0.018785,0.0141229,-0.178592,0.983643
1756950834972,58,0,-0,0,-0.0623908,-0.255627,-0.0419113,0.96385,0.0761814,0.0358763,-0.00623227,0.787242,0.246454,-0.526905,-0.204669,0.144106,-0.00864339,0.060549,-0.374209,0.0355443,-0.107457,0.920412,0.144803,-0.0441956,0.067913,-0.0179511,0.011639,-0.177408,0.983905
1756950835005,59,0,-0,0,-0.0618131,-0.257354,-0.0419326,0.963425,0.0761907,0.0333342,-0.00698375,0.789159,0.221792,-0.542504,-0.183598,0.143877,-0.00867506,0.0611483,-0.372657,0.0341651,-0.108811,0.920932,0.144578,-0.0442202,0.0683178,-0.0183346,0.00787023,-0.177408,0.983935
1756950835038,60,0,-0,0,-0.0622542,-0.258873,-0.0431695,0.962936,0.0764315,0.0305103,-0.00770708,0.790538,0.193718,-0.557603,-0.16311,0.143656,-0.00901708,0.0615716,-0.37214,0.0344083,-0.110837,0.920893,0.144279,-0.0445208,0.0686124,-0.0189484,0.00703819,-0.178457,0.98374
1756950835071,61,0,-0,0,-0.0611591,-0.261979,-0.0417126,0.962231,0.0759573,0.0293755,-0.00748193,0.140431,0.570727,0.180663,0.78862,0.143306,-0.00857605,0.0623539,-0.370902,0.0324897,-0.110432,0.921512,0.144074,-0.043958,0.069274,-0.0168074,0.00745834,-0.175896,0.984237
